# only the first 2 columns are required
Rv2974c	R	-	General function prediction only 
Rv2975c	R	-	General function prediction only 
Rv2976c	L	ung	Replication, recombination and repair 
Rv2977c	H	thiL	Coenzyme transport and metabolism 
Rv2978c	L	-	Replication, recombination and repair 
Rv2979c	L	-	Replication, recombination and repair 
Rv2981c	M	ddl	Cell wall/membrane/envelope biogenesis 
Rv2982c	C	gpsA	Energy production and conversion 
Rv2983	S	-	Function unknown 
Rv2984	P	ppk	Inorganic ion transport and metabolism 
Rv2985	G	mutT1	Carbohydrate transport and metabolism 
Rv2985	R	mutT1	General function prediction only 
Rv2986c	L	hupB	Replication, recombination and repair 
Rv2987c	E	leuD	Amino acid transport and metabolism 
Rv2988c	E	leuC	Amino acid transport and metabolism 
Rv2989	K	-	Transcription 
Rv2991	P	-	Inorganic ion transport and metabolism 
Rv2992c	J	gltX	Translation, ribosomal structure and biogenesis 
Rv2993c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2994	R	-	General function prediction only 
Rv2995c	E	leuB	Amino acid transport and metabolism 
Rv2996c	E	serA1	Amino acid transport and metabolism 
Rv2997	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2998A	T	-	Signal transduction mechanisms 
Rv3000	R	-	General function prediction only 
Rv3000	V	-	Defense mechanisms 
Rv3001c	H	ilvC	Coenzyme transport and metabolism 
Rv3002c	E	ilvH	Amino acid transport and metabolism 
Rv3003c	H	ilvB1	Coenzyme transport and metabolism 
Rv3004	D	cfp6	Cell cycle control, cell division, chromosome partitioning 
Rv3005c	S	-	Function unknown 
Rv3006	G	lppZ	Carbohydrate transport and metabolism 
Rv3007c	R	-	General function prediction only 
Rv3008	S	-	Function unknown 
Rv3009c	J	gatB	Translation, ribosomal structure and biogenesis 
Rv3010c	G	pfkA	Carbohydrate transport and metabolism 
Rv3011c	J	gatA	Translation, ribosomal structure and biogenesis 
Rv3012c	J	gatC	Translation, ribosomal structure and biogenesis 
Rv3013	E	-	Amino acid transport and metabolism 
Rv3014c	L	ligA	Replication, recombination and repair 
Rv3019c	S	esxR	Function unknown 
Rv3023c	L	-	Replication, recombination and repair 
Rv3024c	J	trmU	Translation, ribosomal structure and biogenesis 
Rv3025c	E	iscS	Amino acid transport and metabolism 
Rv3026c	I	-	Lipid transport and metabolism 
Rv3027c	R	-	General function prediction only 
Rv3028c	C	fixB	Energy production and conversion 
Rv3029c	C	fixA	Energy production and conversion 
Rv3030	R	-	General function prediction only 
Rv3031	S	-	Function unknown 
Rv3032	M	-	Cell wall/membrane/envelope biogenesis 
Rv3034c	R	-	General function prediction only 
Rv3035	S	-	Function unknown 
Rv3037c	R	-	General function prediction only 
Rv3038c	R	-	General function prediction only 
Rv3039c	I	echA17	Lipid transport and metabolism 
Rv3040c	R	-	General function prediction only 
Rv3041c	P	-	Inorganic ion transport and metabolism 
Rv3042c	E	serB2	Amino acid transport and metabolism 
Rv3042c	T	serB2	Signal transduction mechanisms 
Rv3043c	C	ctaD	Energy production and conversion 
Rv3044	P	fecB	Inorganic ion transport and metabolism 
Rv3045	R	adhC	General function prediction only 
Rv3048c	F	nrdF	Nucleotide transport and metabolism 
Rv3049c	P	-	Inorganic ion transport and metabolism 
Rv3050c	K	-	Transcription 
Rv3051c	F	nrdE	Nucleotide transport and metabolism 
Rv3052c	F	nrdI	Nucleotide transport and metabolism 
Rv3053c	O	nrdH	Posttranslational modification, protein turnover, chaperones 
Rv3054c	R	-	General function prediction only 
Rv3056	L	dinP	Replication, recombination and repair 
Rv3057c	R	-	General function prediction only 
Rv3058c	K	-	Transcription 
Rv3059	Q	cyp136	Secondary metabolites biosynthesis, transport and catabolism 
Rv3060c	K	-	Transcription 
Rv3061c	I	fadE22	Lipid transport and metabolism 
Rv3062	L	ligB	Replication, recombination and repair 
Rv3063	T	cstA	Signal transduction mechanisms 
Rv3064c	S	-	Function unknown 
Rv3065	P	mmr	Inorganic ion transport and metabolism 
Rv3066	S	-	Function unknown 
Rv3067	E	-	Amino acid transport and metabolism 
Rv3068c	G	pgmA	Carbohydrate transport and metabolism 
Rv3069	D	ccrB	Cell cycle control, cell division, chromosome partitioning 
Rv3070	D	ccrB	Cell cycle control, cell division, chromosome partitioning 
Rv3071	S	-	Function unknown 
Rv3072c	C	-	Energy production and conversion 
Rv3073c	S	-	Function unknown 
Rv3074	V	-	Defense mechanisms 
Rv3075c	G	-	Carbohydrate transport and metabolism 
Rv3077	P	-	Inorganic ion transport and metabolism 
Rv3079c	C	-	Energy production and conversion 
Rv3080c	K	pknK	Transcription 
Rv3080c	L	pknK	Replication, recombination and repair 
Rv3082c	K	virS	Transcription 
Rv3083	P	-	Inorganic ion transport and metabolism 
Rv3084	I	lipR	Lipid transport and metabolism 
Rv3085	R	-	General function prediction only 
Rv3086	C	adhD	Energy production and conversion 
Rv3089	Q	fadD13	Secondary metabolites biosynthesis, transport and catabolism 
Rv3090	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3092c	S	-	Function unknown 
Rv3093c	C	-	Energy production and conversion 
Rv3094c	I	-	Lipid transport and metabolism 
Rv3095	K	-	Transcription 
Rv3097c	I	PE_PGRS63	Lipid transport and metabolism 
Rv3098c	E	-	Amino acid transport and metabolism 
Rv3100c	O	smpB	Posttranslational modification, protein turnover, chaperones 
Rv3101c	D	ftsX	Cell cycle control, cell division, chromosome partitioning 
Rv3102c	D	ftsE	Cell cycle control, cell division, chromosome partitioning 
Rv3104c	M	-	Cell wall/membrane/envelope biogenesis 
Rv3105c	J	prfB	Translation, ribosomal structure and biogenesis 
Rv3106	R	fprA	General function prediction only 
Rv3107c	C	agpS	Energy production and conversion 
Rv3109	H	moaA1	Coenzyme transport and metabolism 
Rv3110	H	moaB1	Coenzyme transport and metabolism 
Rv3111	H	moaC	Coenzyme transport and metabolism 
Rv3112	H	moaD1	Coenzyme transport and metabolism 
Rv3113	R	-	General function prediction only 
Rv3114	J	-	Translation, ribosomal structure and biogenesis 
Rv3115	L	-	Replication, recombination and repair 
Rv3116	H	moeB2	Coenzyme transport and metabolism 
Rv3116	P	moeB2	Inorganic ion transport and metabolism 
Rv3117	P	cysA3	Inorganic ion transport and metabolism 
Rv3119	H	moaE1	Coenzyme transport and metabolism 
Rv3120	R	-	General function prediction only 
Rv3121	Q	cyp141	Secondary metabolites biosynthesis, transport and catabolism 
Rv3124	T	-	Signal transduction mechanisms 
Rv3132c	T	devS	Signal transduction mechanisms 
Rv3133c	K	devR	Transcription 
Rv3134c	T	-	Signal transduction mechanisms 
Rv3137	G	-	Carbohydrate transport and metabolism 
Rv3138	O	pflA	Posttranslational modification, protein turnover, chaperones 
Rv3139	I	fadE24	Lipid transport and metabolism 
Rv3140	I	fadE23	Lipid transport and metabolism 
Rv3141	R	fadB4	General function prediction only 
Rv3143	T	-	Signal transduction mechanisms 
Rv3145	C	nuoA	Energy production and conversion 
Rv3146	C	nuoB	Energy production and conversion 
Rv3147	C	nuoC	Energy production and conversion 
Rv3148	C	nuoD	Energy production and conversion 
Rv3149	C	nuoE	Energy production and conversion 
Rv3150	C	nuoF	Energy production and conversion 
Rv3151	C	nuoG	Energy production and conversion 
Rv3152	C	nuoH	Energy production and conversion 
Rv3153	C	nuoI	Energy production and conversion 
Rv3154	C	nuoJ	Energy production and conversion 
Rv3155	C	nuoK	Energy production and conversion 
Rv3156	P	nuoL	Inorganic ion transport and metabolism 
Rv3157	C	nuoM	Energy production and conversion 
Rv3158	C	nuoN	Energy production and conversion 
Rv3160c	K	-	Transcription 
Rv3161c	R	-	General function prediction only 
Rv3163c	R	-	General function prediction only 
Rv3164c	R	moxR3	General function prediction only 
Rv3167c	K	-	Transcription 
Rv3168	R	-	General function prediction only 
Rv3170	E	aofH	Amino acid transport and metabolism 
Rv3171c	R	hpx	General function prediction only 
Rv3173c	K	-	Transcription 
Rv3174	R	-	General function prediction only 
Rv3175	J	-	Translation, ribosomal structure and biogenesis 
Rv3176c	R	mesT	General function prediction only 
Rv3177	R	-	General function prediction only 
Rv3179	R	-	General function prediction only 
Rv3180c	R	-	General function prediction only 
Rv3181c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3181c	K	-	Transcription 
Rv3182	S	-	Function unknown 
Rv3183	K	-	Transcription 
Rv3184	L	-	Replication, recombination and repair 
Rv3185	L	-	Replication, recombination and repair 
Rv3186	L	-	Replication, recombination and repair 
Rv3187	L	-	Replication, recombination and repair 
Rv3191c	L	-	Replication, recombination and repair 
Rv3192	C	-	Energy production and conversion 
Rv3193c	S	-	Function unknown 
Rv3194c	T	-	Signal transduction mechanisms 
Rv3195	S	-	Function unknown 
Rv3197	R	-	General function prediction only 
Rv3198A	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3198c	L	uvrD2	Replication, recombination and repair 
Rv3199c	L	nudC	Replication, recombination and repair 
Rv3200c	P	-	Inorganic ion transport and metabolism 
Rv3201c	L	-	Replication, recombination and repair 
Rv3202c	L	-	Replication, recombination and repair 
Rv3203	R	lipV	General function prediction only 
Rv3204	L	-	Replication, recombination and repair 
Rv3206c	H	moeB1	Coenzyme transport and metabolism 
Rv3206c	P	moeB1	Inorganic ion transport and metabolism 
Rv3208	K	-	Transcription 
Rv3211	J	rhlE	Translation, ribosomal structure and biogenesis 
Rv3213c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3214	G	gpm2	Carbohydrate transport and metabolism 
Rv3215	Q	entC	Secondary metabolites biosynthesis, transport and catabolism 
Rv3216	R	-	General function prediction only 
Rv3218	R	-	General function prediction only 
Rv3220c	T	-	Signal transduction mechanisms 
Rv3221A	P	-	Inorganic ion transport and metabolism 
Rv3221c	I	TB7.3	Lipid transport and metabolism 
Rv3223c	K	sigH	Transcription 
Rv3224	R	-	General function prediction only 
Rv3224B	S	-	Function unknown 
Rv3225c	J	-	Translation, ribosomal structure and biogenesis 
Rv3225c	R	-	General function prediction only 
Rv3226c	S	-	Function unknown 
Rv3227	E	aroA	Amino acid transport and metabolism 
Rv3228	R	-	General function prediction only 
Rv3229c	I	-	Lipid transport and metabolism 
Rv3230c	C	-	Energy production and conversion 
Rv3232c	S	pvdS	Function unknown 
Rv3236c	P	-	Inorganic ion transport and metabolism 
Rv3237c	P	-	Inorganic ion transport and metabolism 
Rv3238c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3239c	R	-	General function prediction only 
Rv3239c	T	-	Signal transduction mechanisms 
Rv3240c	U	secA1	Intracellular trafficking, secretion, and vesicular transport 
Rv3241c	J	-	Translation, ribosomal structure and biogenesis 
Rv3242c	R	-	General function prediction only 
Rv3245c	T	mtrB	Signal transduction mechanisms 
Rv3246c	K	mtrA	Transcription 
Rv3247c	F	tmk	Nucleotide transport and metabolism 
Rv3248c	H	sahH	Coenzyme transport and metabolism 
Rv3249c	K	-	Transcription 
Rv3250c	C	rubB	Energy production and conversion 
Rv3251c	C	rubA	Energy production and conversion 
Rv3253c	E	-	Amino acid transport and metabolism 
Rv3255c	G	manA	Carbohydrate transport and metabolism 
Rv3257c	G	manB	Carbohydrate transport and metabolism 
Rv3259	L	-	Replication, recombination and repair 
Rv3261	S	fbiA	Function unknown 
Rv3262	C	fbiB	Energy production and conversion 
Rv3262	S	fbiB	Function unknown 
Rv3263	L	-	Replication, recombination and repair 
Rv3264c	J	manB	Translation, ribosomal structure and biogenesis 
Rv3265c	R	wbbL1	General function prediction only 
Rv3266c	M	rmlD	Cell wall/membrane/envelope biogenesis 
Rv3267	K	-	Transcription 
Rv3270	P	ctpC	Inorganic ion transport and metabolism 
Rv3272	C	-	Energy production and conversion 
Rv3273	P	-	Inorganic ion transport and metabolism 
Rv3274c	I	fadE25	Lipid transport and metabolism 
Rv3275c	F	purE	Nucleotide transport and metabolism 
Rv3276c	F	purK	Nucleotide transport and metabolism 
Rv3277	S	-	Function unknown 
Rv3279c	H	birA	Coenzyme transport and metabolism 
Rv3280	I	accD5	Lipid transport and metabolism 
Rv3282	D	maf	Cell cycle control, cell division, chromosome partitioning 
Rv3283	P	sseA	Inorganic ion transport and metabolism 
Rv3284	R	-	General function prediction only 
Rv3285	I	accA3	Lipid transport and metabolism 
Rv3286c	K	sigF	Transcription 
Rv3287c	T	rsbW	Signal transduction mechanisms 
Rv3290c	E	lat	Amino acid transport and metabolism 
Rv3291c	K	-	Transcription 
Rv3292	S	-	Function unknown 
Rv3293	C	pcd	Energy production and conversion 
Rv3294c	R	-	General function prediction only 
Rv3295	K	-	Transcription 
Rv3296	R	lhr	General function prediction only 
Rv3297	L	nei	Replication, recombination and repair 
Rv3298c	Q	lpqC	Secondary metabolites biosynthesis, transport and catabolism 
Rv3299c	P	atsB	Inorganic ion transport and metabolism 
Rv3300c	J	-	Translation, ribosomal structure and biogenesis 
Rv3301c	P	phoY1	Inorganic ion transport and metabolism 
Rv3302c	C	glpD2	Energy production and conversion 
Rv3303c	C	lpdA	Energy production and conversion 
Rv3305c	R	amiA1	General function prediction only 
Rv3306c	R	amiB1	General function prediction only 
Rv3307	F	deoD	Nucleotide transport and metabolism 
Rv3308	G	pmmB	Carbohydrate transport and metabolism 
Rv3309c	F	upp	Nucleotide transport and metabolism 
Rv3312c	R	-	General function prediction only 
Rv3313c	F	add	Nucleotide transport and metabolism 
Rv3314c	F	deoA	Nucleotide transport and metabolism 
Rv3315c	F	cdd	Nucleotide transport and metabolism 
Rv3316	C	sdhC	Energy production and conversion 
Rv3317	C	sdhD	Energy production and conversion 
Rv3318	C	sdhA	Energy production and conversion 
Rv3319	C	sdhB	Energy production and conversion 
Rv3320c	R	-	General function prediction only 
Rv3322c	R	-	General function prediction only 
Rv3323c	H	moaX	Coenzyme transport and metabolism 
Rv3324c	H	moaC	Coenzyme transport and metabolism 
Rv3325	L	-	Replication, recombination and repair 
Rv3326	L	-	Replication, recombination and repair 
Rv3327	L	-	Replication, recombination and repair 
Rv3327	S	-	Function unknown 
Rv3328c	K	sigJ	Transcription 
Rv3329	H	-	Coenzyme transport and metabolism 
Rv3330	M	dacB1	Cell wall/membrane/envelope biogenesis 
Rv3331	R	sugI	General function prediction only 
Rv3332	G	nagA	Carbohydrate transport and metabolism 
Rv3334	K	-	Transcription 
Rv3335c	S	-	Function unknown 
Rv3336c	J	trpS	Translation, ribosomal structure and biogenesis 
Rv3337	R	-	General function prediction only 
Rv3338	R	-	General function prediction only 
Rv3339c	C	icd1	Energy production and conversion 
Rv3340	E	metC	Amino acid transport and metabolism 
Rv3341	E	metX	Amino acid transport and metabolism 
Rv3342	R	-	General function prediction only 
Rv3349c	L	-	Replication, recombination and repair 
Rv3351c	C	-	Energy production and conversion 
Rv3352c	C	-	Energy production and conversion 
Rv3356c	H	folD	Coenzyme transport and metabolism 
Rv3357	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3358	S	-	Function unknown 
Rv3359	C	-	Energy production and conversion 
Rv3360	T	-	Signal transduction mechanisms 
Rv3361c	S	-	Function unknown 
Rv3362c	R	-	General function prediction only 
Rv3364c	R	-	General function prediction only 
Rv3365c	T	-	Signal transduction mechanisms 
Rv3366	J	spoU	Translation, ribosomal structure and biogenesis 
Rv3368c	C	-	Energy production and conversion 
Rv3369	H	-	Coenzyme transport and metabolism 
Rv3370c	L	dnaE2	Replication, recombination and repair 
Rv3372	G	otsB2	Carbohydrate transport and metabolism 
Rv3372	R	otsB2	General function prediction only 
Rv3373	I	echA18	Lipid transport and metabolism 
Rv3374	I	echA18.1	Lipid transport and metabolism 
Rv3375	J	amiD	Translation, ribosomal structure and biogenesis 
Rv3376	R	-	General function prediction only 
Rv3379c	I	dxs2	Lipid transport and metabolism 
Rv3380c	L	-	Replication, recombination and repair 
Rv3381c	L	-	Replication, recombination and repair 
Rv3382c	M	lytB1	Cell wall/membrane/envelope biogenesis 
Rv3383c	H	idsB	Coenzyme transport and metabolism 
Rv3385c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3386	L	-	Replication, recombination and repair 
Rv3387	L	-	Replication, recombination and repair 
Rv3389c	I	-	Lipid transport and metabolism 
Rv3390	G	lpqD	Carbohydrate transport and metabolism 
Rv3391	Q	acrA1	Secondary metabolites biosynthesis, transport and catabolism 
Rv3391	R	acrA1	General function prediction only 
Rv3392c	M	cmaA1	Cell wall/membrane/envelope biogenesis 
Rv3393	F	iunH	Nucleotide transport and metabolism 
Rv3394c	L	-	Replication, recombination and repair 
Rv3396c	F	guaA	Nucleotide transport and metabolism 
Rv3397c	I	phyA	Lipid transport and metabolism 
Rv3398c	H	idsA1	Coenzyme transport and metabolism 
Rv3399	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3400	R	-	General function prediction only 
Rv3401	G	-	Carbohydrate transport and metabolism 
Rv3402c	M	-	Cell wall/membrane/envelope biogenesis 
Rv3403c	S	-	Function unknown 
Rv3404c	J	-	Translation, ribosomal structure and biogenesis 
Rv3405c	K	-	Transcription 
Rv3406	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3407	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3408	R	-	General function prediction only 
Rv3409c	E	choD	Amino acid transport and metabolism 
Rv3410c	F	guaB3	Nucleotide transport and metabolism 
Rv3411c	F	guaB2	Nucleotide transport and metabolism 
Rv3411c	R	guaB2	General function prediction only 
Rv3414c	K	sigD	Transcription 
Rv3417c	O	groEL	Posttranslational modification, protein turnover, chaperones 
Rv3418c	O	groES	Posttranslational modification, protein turnover, chaperones 
Rv3419c	O	gcp	Posttranslational modification, protein turnover, chaperones 
Rv3420c	R	rimI	General function prediction only 
Rv3421c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3422c	R	-	General function prediction only 
Rv3423c	M	alr	Cell wall/membrane/envelope biogenesis 
Rv3427c	L	-	Replication, recombination and repair 
Rv3428c	L	-	Replication, recombination and repair 
Rv3430c	L	-	Replication, recombination and repair 
Rv3431c	L	-	Replication, recombination and repair 
Rv3432c	E	gadB	Amino acid transport and metabolism 
Rv3433c	G	-	Carbohydrate transport and metabolism 
Rv3433c	S	-	Function unknown 
Rv3436c	M	glmS	Cell wall/membrane/envelope biogenesis 
Rv3441c	G	mrsA	Carbohydrate transport and metabolism 
Rv3442c	J	rpsI	Translation, ribosomal structure and biogenesis 
Rv3443c	J	rplM	Translation, ribosomal structure and biogenesis 
Rv3444c	S	esxT	Function unknown 
Rv3445c	S	esxU	Function unknown 
Rv3447c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3449	O	mycP4	Posttranslational modification, protein turnover, chaperones 
Rv3455c	J	truA	Translation, ribosomal structure and biogenesis 
Rv3456c	J	rplQ	Translation, ribosomal structure and biogenesis 
Rv3457c	K	rpoA	Transcription 
Rv3458c	J	rpsD	Translation, ribosomal structure and biogenesis 
Rv3459c	J	rpsK	Translation, ribosomal structure and biogenesis 
Rv3460c	J	rpsM	Translation, ribosomal structure and biogenesis 
Rv3461c	J	rpmJ	Translation, ribosomal structure and biogenesis 
Rv3462c	J	infA	Translation, ribosomal structure and biogenesis 
Rv3463	C	-	Energy production and conversion 
Rv3464	M	rmlB	Cell wall/membrane/envelope biogenesis 
Rv3465	M	rmlC	Cell wall/membrane/envelope biogenesis 
Rv3468c	G	-	Carbohydrate transport and metabolism 
Rv3469c	E	mhpE	Amino acid transport and metabolism 
Rv3470c	H	ilvB2	Coenzyme transport and metabolism 
Rv3471c	G	-	Carbohydrate transport and metabolism 
Rv3473c	R	bpoA	General function prediction only 
Rv3474	L	-	Replication, recombination and repair 
Rv3475	L	-	Replication, recombination and repair 
Rv3476c	R	kgtP	General function prediction only 
Rv3480c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3484	K	cpsA	Transcription 
Rv3485c	R	-	General function prediction only 
Rv3486	S	-	Function unknown 
Rv3487c	I	lipF	Lipid transport and metabolism 
Rv3488	K	-	Transcription 
Rv3490	G	otsA	Carbohydrate transport and metabolism 
Rv3494c	Q	mce4F	Secondary metabolites biosynthesis, transport and catabolism 
Rv3495c	Q	lprN	Secondary metabolites biosynthesis, transport and catabolism 
Rv3496c	Q	mce4D	Secondary metabolites biosynthesis, transport and catabolism 
Rv3497c	Q	mce4C	Secondary metabolites biosynthesis, transport and catabolism 
Rv3498c	Q	mce4B	Secondary metabolites biosynthesis, transport and catabolism 
Rv3499c	Q	mce4A	Secondary metabolites biosynthesis, transport and catabolism 
Rv3500c	Q	yrbE4B	Secondary metabolites biosynthesis, transport and catabolism 
Rv3501c	Q	yrbE4A	Secondary metabolites biosynthesis, transport and catabolism 
Rv3502c	R	fabG	General function prediction only 
Rv3503c	C	fdxD	Energy production and conversion 
Rv3504	I	fadE26	Lipid transport and metabolism 
Rv3505	I	fadE27	Lipid transport and metabolism 
Rv3506	Q	fadD17	Secondary metabolites biosynthesis, transport and catabolism 
Rv3509c	H	ilvX	Coenzyme transport and metabolism 
Rv3510c	R	-	General function prediction only 
Rv3513c	Q	fadD18	Secondary metabolites biosynthesis, transport and catabolism 
Rv3515c	Q	fadD19	Secondary metabolites biosynthesis, transport and catabolism 
Rv3516	I	echA19	Lipid transport and metabolism 
Rv3517	L	-	Replication, recombination and repair 
Rv3518c	Q	cyp142	Secondary metabolites biosynthesis, transport and catabolism 
Rv3520c	C	-	Energy production and conversion 
Rv3521	R	-	General function prediction only 
Rv3522	I	ltp4	Lipid transport and metabolism 
Rv3523	I	ltp3	Lipid transport and metabolism 
Rv3524	S	-	Function unknown 
Rv3525c	R	-	General function prediction only 
Rv3526	R	-	General function prediction only 
Rv3530c	R	-	General function prediction only 
Rv3534c	E	-	Amino acid transport and metabolism 
Rv3535c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3536c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3537	C	-	Energy production and conversion 
Rv3538	I	-	Lipid transport and metabolism 
Rv3540c	I	ltp2	Lipid transport and metabolism 
Rv3542c	R	-	General function prediction only 
Rv3543c	I	fadE29	Lipid transport and metabolism 
Rv3544c	I	fadE28	Lipid transport and metabolism 
Rv3545c	Q	cyp125	Secondary metabolites biosynthesis, transport and catabolism 
Rv3546	I	fadA5	Lipid transport and metabolism 
Rv3548c	R	-	General function prediction only 
Rv3549c	R	-	General function prediction only 
Rv3550	I	echA20	Lipid transport and metabolism 
Rv3551	I	-	Lipid transport and metabolism 
Rv3552	I	-	Lipid transport and metabolism 
Rv3553	R	-	General function prediction only 
Rv3554	C	fdxB	Energy production and conversion 
Rv3554	I	fdxB	Lipid transport and metabolism 
Rv3556c	I	fadA6	Lipid transport and metabolism 
Rv3557c	K	-	Transcription 
Rv3559c	R	-	General function prediction only 
Rv3560c	I	fadE30	Lipid transport and metabolism 
Rv3561	Q	fadD3	Secondary metabolites biosynthesis, transport and catabolism 
Rv3562	I	fadE31	Lipid transport and metabolism 
Rv3563	I	fadE32	Lipid transport and metabolism 
Rv3564	I	fadE33	Lipid transport and metabolism 
Rv3565	E	aspB	Amino acid transport and metabolism 
Rv3566c	Q	nat	Secondary metabolites biosynthesis, transport and catabolism 
Rv3567c	R	-	General function prediction only 
Rv3568c	E	bphC	Amino acid transport and metabolism 
Rv3569c	R	bphD	General function prediction only 
Rv3570c	I	-	Lipid transport and metabolism 
Rv3571	C	hmp	Energy production and conversion 
Rv3573c	I	fadE34	Lipid transport and metabolism 
Rv3574	K	-	Transcription 
Rv3575c	K	-	Transcription 
Rv3577	R	-	General function prediction only 
Rv3578	P	arsB2	Inorganic ion transport and metabolism 
Rv3579c	J	-	Translation, ribosomal structure and biogenesis 
Rv3580c	J	cysS	Translation, ribosomal structure and biogenesis 
Rv3581c	I	ispF	Lipid transport and metabolism 
Rv3582c	I	ispD	Lipid transport and metabolism 
Rv3583c	K	-	Transcription 
Rv3585	O	radA	Posttranslational modification, protein turnover, chaperones 
Rv3586	R	-	General function prediction only 
Rv3588c	P	-	Inorganic ion transport and metabolism 
Rv3589	L	mutY	Replication, recombination and repair 
Rv3591c	R	-	General function prediction only 
Rv3592	R	TB11.2	General function prediction only 
Rv3593	V	lpqF	Defense mechanisms 
Rv3596c	O	clpC1	Posttranslational modification, protein turnover, chaperones 
Rv3598c	J	lysS	Translation, ribosomal structure and biogenesis 
Rv3600c	K	-	Transcription 
Rv3601c	H	panD	Coenzyme transport and metabolism 
Rv3602c	H	panC	Coenzyme transport and metabolism 
Rv3603c	S	-	Function unknown 
Rv3606c	H	folK	Coenzyme transport and metabolism 
Rv3607c	H	folB	Coenzyme transport and metabolism 
Rv3608c	H	folP1	Coenzyme transport and metabolism 
Rv3609c	H	folE	Coenzyme transport and metabolism 
Rv3610c	O	ftsH	Posttranslational modification, protein turnover, chaperones 
Rv3617	R	ephA	General function prediction only 
Rv3618	C	-	Energy production and conversion 
Rv3623	S	lpqG	Function unknown 
Rv3624c	F	hpt	Nucleotide transport and metabolism 
Rv3625c	D	mesJ	Cell cycle control, cell division, chromosome partitioning 
Rv3626c	S	-	Function unknown 
Rv3627c	M	-	Cell wall/membrane/envelope biogenesis 
Rv3628	C	ppa	Energy production and conversion 
Rv3629c	S	-	Function unknown 
Rv3631	M	-	Cell wall/membrane/envelope biogenesis 
Rv3633	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3634c	G	galE1	Carbohydrate transport and metabolism 
Rv3636	L	-	Replication, recombination and repair 
Rv3637	L	-	Replication, recombination and repair 
Rv3638	L	-	Replication, recombination and repair 
Rv3640c	L	-	Replication, recombination and repair 
Rv3641c	D	fic	Cell cycle control, cell division, chromosome partitioning 
Rv3644c	L	-	Replication, recombination and repair 
Rv3645	T	-	Signal transduction mechanisms 
Rv3646c	L	topA	Replication, recombination and repair 
Rv3646c	R	topA	General function prediction only 
Rv3648c	K	cspA	Transcription 
Rv3649	R	-	General function prediction only 
Rv3657c	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv3659c	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv3661	E	-	Amino acid transport and metabolism 
Rv3662c	S	-	Function unknown 
Rv3663c	R	dppD	General function prediction only 
Rv3664c	P	dppC	Inorganic ion transport and metabolism 
Rv3665c	P	dppB	Inorganic ion transport and metabolism 
Rv3666c	E	dppA	Amino acid transport and metabolism 
Rv3667	I	acs	Lipid transport and metabolism 
Rv3670	R	ephE	General function prediction only 
Rv3671c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3672c	R	-	General function prediction only 
Rv3673c	C	-	Energy production and conversion 
Rv3674c	L	nth	Replication, recombination and repair 
Rv3676	T	-	Signal transduction mechanisms 
Rv3677c	R	-	General function prediction only 
Rv3678c	J	-	Translation, ribosomal structure and biogenesis 
Rv3679	P	-	Inorganic ion transport and metabolism 
Rv3680	P	-	Inorganic ion transport and metabolism 
Rv3682	M	ponA2	Cell wall/membrane/envelope biogenesis 
Rv3683	R	-	General function prediction only 
Rv3684	E	-	Amino acid transport and metabolism 
Rv3685c	Q	cyp137	Secondary metabolites biosynthesis, transport and catabolism 
Rv3687c	T	rsfB	Signal transduction mechanisms 
Rv3688c	S	-	Function unknown 
Rv3692	R	moxR2	General function prediction only 
Rv3693	R	-	General function prediction only 
Rv3694c	S	-	Function unknown 
Rv3695	S	-	Function unknown 
Rv3696c	C	glpK	Energy production and conversion 
Rv3697c	R	-	General function prediction only 
Rv3699	R	-	General function prediction only 
Rv3700c	E	-	Amino acid transport and metabolism 
Rv3701c	S	-	Function unknown 
Rv3702c	R	-	General function prediction only 
Rv3703c	S	-	Function unknown 
Rv3704c	H	gshA	Coenzyme transport and metabolism 
Rv3708c	E	asd	Amino acid transport and metabolism 
Rv3709c	E	ask	Amino acid transport and metabolism 
Rv3710	E	leuA	Amino acid transport and metabolism 
Rv3711c	L	dnaQ	Replication, recombination and repair 
Rv3712	M	-	Cell wall/membrane/envelope biogenesis 
Rv3713	R	cobQ2	General function prediction only 
